from,to,type,price,Pickup-time,Drop-off-time
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹779.49,2023-10-23 04:33:33.302261,5:07
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹939.07,2023-10-23 04:33:33.302261,5:07
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,555.11",2023-10-23 04:33:33.303261,5:06
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹832.70,2023-10-23 04:33:33.303261,5:06
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹453.49,2023-10-23 04:33:55.138375,4:53
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹532.90,2023-10-23 04:33:55.138375,4:54
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹839.22,2023-10-23 04:33:55.139376,4:54
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹479.95,2023-10-23 04:33:55.139376,4:53
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹790.15,2023-10-23 04:34:17.787752,5:30
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹980.74,2023-10-23 04:34:17.787752,5:31
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,716.70",2023-10-23 04:34:17.788755,5:30
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹853.68,2023-10-23 04:34:17.788755,5:31
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,355.92",2023-10-23 04:34:40.857576,5:41
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,641.78",2023-10-23 04:34:40.857576,5:42
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,746.88",2023-10-23 04:34:40.858577,5:46
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,451.21",2023-10-23 04:34:40.858577,5:41
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,324.99",2023-10-23 04:35:02.257617,5:36
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,603.22",2023-10-23 04:35:02.257617,5:37
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,678.84",2023-10-23 04:35:02.258618,5:37
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,417.74",2023-10-23 04:35:02.259126,5:37
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹932.90,2023-10-23 04:35:23.617237,5:20
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,130.20",2023-10-23 04:35:23.618241,5:21
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,893.01",2023-10-23 04:35:23.618241,5:22
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹998.67,2023-10-23 04:35:23.618241,5:20
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹722.59,2023-10-23 04:35:44.859155,5:08
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹868.17,2023-10-23 04:35:44.859155,5:08
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,430.92",2023-10-23 04:35:44.859155,5:09
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹771.10,2023-10-23 04:35:44.860166,5:08
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹904.52,2023-10-23 04:51:05.598907,5:46
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹955.29,2023-10-23 04:51:05.599907,5:44
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,"₹1,003.53",2023-10-23 04:51:05.599907,5:45
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹2,046.94",2023-10-23 04:51:05.600905,5:48
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹835.01,2023-10-23 04:51:25.511211,5:44
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹922.28,2023-10-23 04:51:25.511211,5:43
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹1,841.99",2023-10-23 04:51:25.511211,5:47
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹879.77,2023-10-23 04:51:25.512211,5:42
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹790.90,2023-10-23 04:51:44.324724,5:39
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹831.83,2023-10-23 04:51:44.324724,5:36
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹870.71,2023-10-23 04:51:44.324724,5:37
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,711.97",2023-10-23 04:51:44.325725,5:41
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹771.35,2023-10-23 04:52:03.568911,5:33
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹847.88,2023-10-23 04:52:03.568911,5:32
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,654.35",2023-10-23 04:52:03.569910,5:35
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹810.60,2023-10-23 04:52:03.569910,5:31
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-23 04:52:22.447609,5:17
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-23 04:52:22.447609,5:15
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-23 04:52:22.448608,5:15
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-23 04:52:22.448608,5:19
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹810.89,2023-10-23 04:52:41.063925,5:53
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹913.58,2023-10-23 04:52:41.063925,5:51
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,995.89",2023-10-23 04:52:41.063925,5:52
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹863.54,2023-10-23 04:52:41.064955,5:51
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,001.21",2023-10-23 04:53:00.349418,6:01
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,116.52",2023-10-23 04:53:00.349418,5:59
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,331.96",2023-10-23 04:53:00.349418,6:04
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,060.34",2023-10-23 04:53:00.350417,5:59
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,229.36",2023-10-23 04:53:19.567797,5:59
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,372.58",2023-10-23 04:53:19.568798,5:58
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,881.89",2023-10-23 04:53:19.568798,6:02
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,302.81",2023-10-23 04:53:19.569799,5:57
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹829.22,2023-10-23 04:53:39.563125,5:46
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹915.51,2023-10-23 04:53:39.563125,5:45
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,824.94",2023-10-23 04:53:39.563125,5:48
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹873.47,2023-10-23 04:53:39.564125,5:45
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹723.82,2023-10-23 04:53:59.215785,5:33
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹792.31,2023-10-23 04:53:59.215785,5:32
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,514.21",2023-10-23 04:53:59.216785,5:35
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹758.96,2023-10-23 04:53:59.216785,5:31
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,015.35",2023-10-23 04:54:24.395935,5:43
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,087.87",2023-10-23 04:54:24.395935,5:43
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,232.94",2023-10-23 04:54:24.396935,5:43
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,072.97",2023-10-23 04:54:24.396935,5:43
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹858.71,2023-10-23 04:54:45.816975,5:44
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,037.77",2023-10-23 04:54:45.816975,5:44
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,729.89",2023-10-23 04:54:45.816975,5:45
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹918.39,2023-10-23 04:54:45.817977,5:43
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹919.86,2023-10-23 04:55:07.608313,5:39
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,113.95",2023-10-23 04:55:07.609313,5:43
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,863.40",2023-10-23 04:55:07.609313,5:40
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹984.56,2023-10-23 04:55:07.610312,5:40
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹781.01,2023-10-23 04:55:29.197134,5:29
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹940.97,2023-10-23 04:55:29.197134,5:29
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,558.45",2023-10-23 04:55:29.198132,5:29
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹834.33,2023-10-23 04:55:29.198132,5:29
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹452.95,2023-10-23 04:55:50.856552,5:15
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹532.24,2023-10-23 04:55:50.857550,5:16
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹838.05,2023-10-23 04:55:50.857550,5:16
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹479.37,2023-10-23 04:55:50.857550,5:15
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹791.33,2023-10-23 04:56:13.385776,5:51
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹982.23,2023-10-23 04:56:13.386744,5:51
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,719.30",2023-10-23 04:56:13.386744,5:53
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹854.96,2023-10-23 04:56:13.387745,5:51
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,420.10",2023-10-23 04:56:34.895825,6:02
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,721.72",2023-10-23 04:56:34.895825,6:02
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,887.98",2023-10-23 04:56:34.896825,6:05
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,520.64",2023-10-23 04:56:34.896825,6:02
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,324.98",2023-10-23 04:56:56.280268,5:57
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,603.22",2023-10-23 04:56:56.280268,5:57
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,678.84",2023-10-23 04:56:56.280268,5:56
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,417.74",2023-10-23 04:56:56.281298,5:57
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹932.26,2023-10-23 04:57:17.595391,5:43
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,129.42",2023-10-23 04:57:17.595391,5:44
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,891.64",2023-10-23 04:57:17.596386,5:43
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹997.99,2023-10-23 04:57:17.596386,5:44
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹724.11,2023-10-23 04:57:39.185479,5:30
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹870.08,2023-10-23 04:57:39.185479,5:31
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,434.27",2023-10-23 04:57:39.186446,5:31
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹772.77,2023-10-23 04:57:39.186446,5:31
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹904.52,2023-10-23 05:13:00.645132,6:08
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹955.29,2023-10-23 05:13:00.646132,6:07
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,"₹1,003.53",2023-10-23 05:13:00.646132,6:07
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹2,046.94",2023-10-23 05:13:00.646132,6:10
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹835.01,2023-10-23 05:13:20.158512,6:06
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹879.77,2023-10-23 05:13:20.158512,6:05
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹922.28,2023-10-23 05:13:20.159542,6:05
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹1,841.99",2023-10-23 05:13:20.159542,6:08
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹790.90,2023-10-23 05:13:39.559848,6:01
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹831.83,2023-10-23 05:13:39.560880,5:59
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹870.71,2023-10-23 05:13:39.560880,5:59
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,711.97",2023-10-23 05:13:39.560880,6:03
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹747.82,2023-10-23 05:13:59.241107,5:55
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹785.02,2023-10-23 05:13:59.241107,5:53
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹820.38,2023-10-23 05:13:59.241107,5:54
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,584.97",2023-10-23 05:13:59.242104,5:57
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-23 05:14:18.721800,5:39
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-23 05:14:18.721800,5:37
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-23 05:14:18.722803,5:37
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-23 05:14:18.722803,5:41
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹810.89,2023-10-23 05:14:38.386768,6:15
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹863.54,2023-10-23 05:14:38.386768,6:14
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹913.58,2023-10-23 05:14:38.387769,6:14
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,995.89",2023-10-23 05:14:38.387769,6:17
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,₹994.64,2023-10-23 05:14:57.408394,6:23
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,053.21",2023-10-23 05:14:57.409424,6:21
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,108.85",2023-10-23 05:14:57.409424,6:22
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,312.62",2023-10-23 05:14:57.410423,6:25
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,229.36",2023-10-23 05:15:16.537666,6:22
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,302.81",2023-10-23 05:15:16.538701,6:20
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,372.58",2023-10-23 05:15:16.538701,6:21
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,881.89",2023-10-23 05:15:16.538701,6:24
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹823.83,2023-10-23 05:15:36.148329,6:06
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹909.21,2023-10-23 05:15:36.148329,6:05
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,809.04",2023-10-23 05:15:36.149329,6:09
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹867.62,2023-10-23 05:15:36.149329,6:05
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹723.82,2023-10-23 05:15:56.079395,5:55
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹792.31,2023-10-23 05:15:56.080398,5:53
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,514.21",2023-10-23 05:15:56.080398,5:57
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹758.96,2023-10-23 05:15:56.080398,5:54
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,₹965.80,2023-10-23 05:16:22.188022,6:04
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,171.20",2023-10-23 05:16:22.189022,6:04
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,964.20",2023-10-23 05:16:22.189022,6:05
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,034.27",2023-10-23 05:16:22.189022,6:04
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹858.71,2023-10-23 05:16:44.205253,6:06
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹918.39,2023-10-23 05:16:44.205253,6:05
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,037.77",2023-10-23 05:16:44.206253,6:06
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,729.89",2023-10-23 05:16:44.206253,6:06
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹908.60,2023-10-23 05:17:06.224217,6:01
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,099.94",2023-10-23 05:17:06.224217,6:02
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,838.70",2023-10-23 05:17:06.225217,6:01
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹972.38,2023-10-23 05:17:06.225217,6:01
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹752.59,2023-10-23 05:17:28.162465,5:51
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹905.57,2023-10-23 05:17:28.162465,5:51
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,496.07",2023-10-23 05:17:28.163497,5:50
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹803.59,2023-10-23 05:17:28.163497,5:51
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹432.30,2023-10-23 05:17:50.863990,5:37
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹506.50,2023-10-23 05:17:50.863990,5:37
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹792.72,2023-10-23 05:17:50.864991,5:39
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹457.02,2023-10-23 05:17:50.864991,5:37
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹761.72,2023-10-23 05:18:12.917008,6:13
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹945.33,2023-10-23 05:18:12.917008,6:14
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,654.30",2023-10-23 05:18:12.917008,6:16
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹822.92,2023-10-23 05:18:12.918040,6:14
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,427.37",2023-10-23 05:18:34.786309,6:26
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,730.79",2023-10-23 05:18:34.787310,6:28
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,903.99",2023-10-23 05:18:34.787310,6:30
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,528.52",2023-10-23 05:18:34.787310,6:26
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,320.87",2023-10-23 05:18:56.726994,6:21
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,598.10",2023-10-23 05:18:56.727994,6:21
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,669.81",2023-10-23 05:18:56.727994,6:20
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,413.29",2023-10-23 05:18:56.727994,6:21
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹927.26,2023-10-23 05:19:18.753217,6:06
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,123.18",2023-10-23 05:19:18.753217,6:08
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,880.61",2023-10-23 05:19:18.754213,6:06
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹992.57,2023-10-23 05:19:18.754213,6:06
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹710.85,2023-10-23 05:19:41.897674,5:53
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹853.56,2023-10-23 05:19:41.898682,5:53
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,405.15",2023-10-23 05:19:41.898682,5:53
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹758.41,2023-10-23 05:19:41.898682,5:53
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹904.52,2023-10-23 05:35:03.996161,6:31
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹955.29,2023-10-23 05:35:03.996161,6:28
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,"₹1,003.53",2023-10-23 05:35:03.997162,6:30
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹2,046.94",2023-10-23 05:35:03.997162,6:33
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹835.01,2023-10-23 05:35:24.275623,6:30
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹879.77,2023-10-23 05:35:24.276624,6:29
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹922.28,2023-10-23 05:35:24.277623,6:29
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹1,841.99",2023-10-23 05:35:24.277623,6:32
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹790.90,2023-10-23 05:35:43.318267,6:24
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹831.83,2023-10-23 05:35:43.319268,6:23
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹870.71,2023-10-23 05:35:43.319778,6:23
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,711.97",2023-10-23 05:35:43.319778,6:26
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹748.21,2023-10-23 05:36:01.650156,6:17
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹785.43,2023-10-23 05:36:01.650156,6:16
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹820.81,2023-10-23 05:36:01.650156,6:16
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,586.09",2023-10-23 05:36:01.651155,6:19
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-23 05:36:21.939654,6:01
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-23 05:36:21.940654,6:00
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-23 05:36:21.940654,6:00
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-23 05:36:21.940654,6:03
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹678.66,2023-10-23 05:36:40.935182,6:38
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹719.87,2023-10-23 05:36:40.936187,6:38
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹759.03,2023-10-23 05:36:40.936187,6:38
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-23 05:36:40.936187,6:41
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,₹997.38,2023-10-23 05:36:59.224291,6:49
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,056.18",2023-10-23 05:36:59.225290,6:48
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,112.05",2023-10-23 05:36:59.225290,6:48
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,320.68",2023-10-23 05:36:59.226289,6:51
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,044.96",2023-10-23 05:37:18.064203,6:50
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,102.44",2023-10-23 05:37:18.064203,6:49
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,157.04",2023-10-23 05:37:18.064203,6:49
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-23 05:37:18.065202,6:52
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹823.83,2023-10-23 05:37:36.996503,6:28
